,Unnamed: 0,seller_state_,review_score_mean,ticket_medio,products_by_orders,dias_na_base,perc_atividade,inativo,Label,Score
1183,1183,21,5.0,49.45,1.0,1,100.0,0,1,0.6936
1184,1184,14,4.045454545454546,619.09,2.75,301,2.66,1,1,0.6885
1185,1185,21,4.636363636363637,522.74,1.57,63,11.11,1,0,0.6025
1186,1186,18,4.75,63.85,1.33,92,3.26,0,1,0.56
1187,1187,1,4.5,267.41,1.27,354,3.11,1,1,0.7871
1188,1188,21,4.384615384615385,550.73,4.33,130,2.31,1,1,0.6543
1189,1189,5,4.227272727272728,133.54,1.16,194,9.28,1,0,0.5549
1190,1190,21,4.333333333333333,55.04,1.5,37,5.41,1,1,0.6578
1191,1191,21,4.159090909090909,188.28,1.33,128,25.0,0,0,0.7016
1192,1192,21,4.0,90.97,1.0,13,15.38,1,1,0.5518
1193,1193,21,1.0,25.69,3.0,1,100.0,1,1,0.8591
1194,1194,19,5.0,217.7,1.75,184,2.17,0,1,0.6795
1195,1195,7,5.0,107.01,1.0,1,100.0,1,1,0.6952
1196,1196,21,3.0,242.17,1.0,32,6.25,1,1,0.7094
1197,1197,14,5.0,28.01,1.0,1,100.0,1,1,0.8182
1198,1198,7,4.484472049689441,126.73,1.08,465,25.16,0,0,0.8286
1199,1199,19,4.127659574468085,131.73,1.17,566,24.03,0,0,0.9715
1200,1200,21,3.340909090909091,140.68,1.22,390,8.72,0,0,0.6484
1201,1201,21,4.03030303030303,420.95,1.1,265,10.19,1,0,0.6752
1202,1202,18,2.8181818181818183,391.8,2.0,129,6.98,1,1,0.6719
1203,1203,21,4.454545454545454,100.18,1.0,353,3.12,0,1,0.5026
1204,1204,14,4.348837209302325,131.42,1.12,271,23.25,0,0,0.7425
1205,1205,14,4.703703703703703,62.67,1.0,30,56.67,0,0,0.7903
1206,1206,10,4.5,174.14,1.0,142,5.63,1,0,0.5573
1207,1207,21,5.0,133.84,1.0,1,100.0,0,1,0.7002
1208,1208,15,4.25,621.98,1.33,134,4.48,1,1,0.6672
1209,1209,21,4.105263157894737,447.16,1.0,37,40.54,0,0,0.6318
1210,1210,7,4.571428571428571,355.59,1.0,545,3.67,0,0,0.9782
1211,1211,14,4.238095238095238,664.77,1.4,347,4.32,0,0,0.5528
1212,1212,14,3.9375,274.59,1.6,238,3.36,0,1,0.5413
1213,1213,14,3.8695652173913047,236.13,1.04,284,7.75,0,0,0.5991
1214,1214,7,4.714285714285714,153.74,1.17,28,21.43,0,0,0.5332
1215,1215,21,2.0,335.49,1.0,83,2.41,1,1,0.7846
1216,1216,21,4.166666666666666,91.41,1.15,277,22.02,0,0,0.7569
1217,1217,14,2.625,293.94,1.6,229,2.18,0,1,0.666
1218,1218,21,5.0,202.62,1.0,1,100.0,0,1,0.6094
1219,1219,21,4.333333333333333,135.72,1.0,63,9.52,0,0,0.6318
1220,1220,21,3.797979797979798,149.55,1.26,131,39.69,0,0,0.7786
1221,1221,14,4.0,210.84,1.0,31,16.13,0,0,0.5651
1222,1222,15,4.461538461538462,113.27,1.3,344,2.91,0,1,0.6375
1223,1223,21,3.0,95.72,1.0,17,11.76,1,1,0.7171
1224,1224,21,4.0,74.06,1.0,2,100.0,0,1,0.5666
1225,1225,21,5.0,182.45,1.0,1,100.0,1,1,0.655
1226,1226,21,3.6818181818181817,234.27,1.25,146,28.77,0,0,0.6354
1227,1227,21,5.0,35.13,1.0,1,100.0,1,1,0.7772
1228,1228,14,4.857142857142857,399.93,1.0,491,1.43,0,0,0.91
1229,1229,15,4.833333333333333,91.84,1.5,9,33.33,0,0,0.5767
1230,1230,14,4.0,343.06,1.5,94,2.13,1,1,0.7211
1231,1231,21,5.0,493.51,1.0,11,18.18,0,0,0.5757
1232,1232,21,4.0588235294117645,132.86,1.03,423,7.33,0,0,0.61
1233,1233,21,5.0,76.64,1.0,1,100.0,0,1,0.6883
1234,1234,5,4.409090909090909,302.42,1.47,92,13.04,0,0,0.5107
1235,1235,21,4.129032258064516,487.49,1.29,501,4.79,0,0,0.9717
1236,1236,14,3.5,194.78,2.0,80,2.5,0,1,0.7022
1237,1237,21,3.933333333333333,65.14,1.15,76,23.68,0,0,0.6562
1238,1238,21,4.164179104477612,73.46,1.07,391,25.83,0,0,0.7543
1239,1239,15,4.545454545454546,173.3,1.22,161,11.18,0,0,0.6804
1240,1240,21,4.608695652173913,42.16,1.1,155,12.9,1,0,0.6553
1241,1241,18,5.0,1759.04,1.0,1,100.0,1,1,0.7134
1242,1242,14,4.033333333333333,139.2,1.14,402,16.42,0,0,0.7311
1243,1243,14,4.0,113.87,1.0,1,100.0,1,1,0.7253
1244,1244,3,4.642857142857143,383.86,2.33,196,6.12,0,0,0.5296
1245,1245,15,3.886363636363636,210.33,1.26,140,20.0,0,0,0.6686
1246,1246,15,4.045454545454546,190.5,1.22,277,6.14,0,0,0.5551
1247,1247,21,4.833333333333333,155.5,1.71,196,3.06,0,1,0.536
1248,1248,5,4.375,183.22,1.0,58,12.07,1,0,0.6119
1249,1249,21,4.372549019607843,95.71,1.13,84,40.48,0,0,0.7393
1250,1250,21,4.222222222222222,104.58,1.0,209,4.31,1,1,0.5004
1251,1251,18,4.75,69.96,1.33,124,2.42,0,1,0.6155
1252,1252,21,4.529411764705882,295.48,1.12,406,3.94,1,1,0.541
1253,1253,21,4.5,408.33,1.5,16,25.0,0,1,0.5131
1254,1254,21,3.6666666666666665,107.01,1.0,5,60.0,0,1,0.7151
1255,1255,19,4.545454545454546,277.24,1.1,270,3.7,0,0,0.643
1256,1256,14,5.0,31.0,1.0,1,100.0,1,1,0.7209
1257,1257,5,4.6,176.79,1.25,36,11.11,0,1,0.534
1258,1258,21,3.0,1671.8,1.0,319,1.57,1,1,0.7664
1259,1259,19,2.0,665.44,1.0,18,11.11,0,1,0.6262
1260,1260,14,4.0625,620.4,1.12,533,3.0,0,0,0.9725
1261,1261,14,4.160714285714286,175.06,1.06,562,8.72,0,0,0.9817
1262,1262,21,5.0,224.4,1.25,15,26.67,0,0,0.5705
1263,1263,21,4.0,95.8,1.0,24,16.67,1,1,0.5272
1264,1264,18,5.0,1255.71,1.0,1,100.0,0,1,0.6398
1265,1265,14,4.833333333333333,83.37,1.2,152,3.29,0,1,0.5255
1266,1266,21,5.0,31.69,1.0,1,100.0,0,1,0.7257
1267,1267,21,4.4393939393939394,134.44,1.2,405,21.48,0,0,0.7067
1268,1268,21,5.0,170.33,2.0,85,2.35,1,1,0.7059
1269,1269,7,3.8,83.61,1.11,69,13.04,0,0,0.6041
1270,1270,7,4.485207100591716,101.76,1.13,453,26.71,1,1,0.522
1271,1271,21,2.6,69.04,1.25,65,6.15,1,1,0.6538
1272,1272,15,1.0,125.74,1.0,1,100.0,1,1,0.8336
1273,1273,14,4.5,91.85,1.0,131,3.05,1,1,0.5624
1274,1274,19,4.357142857142857,91.16,1.17,153,7.84,1,1,0.6277
1275,1275,21,4.333333333333333,326.37,2.0,14,21.43,1,1,0.6066
1276,1276,21,3.9273743016759775,117.02,1.1,570,24.21,0,0,0.9755
1277,1277,14,3.6666666666666665,159.0,1.0,65,4.62,1,1,0.6987
1278,1278,21,4.2898550724637685,215.58,1.19,317,17.35,0,0,0.716
1279,1279,14,4.25,63.65,1.26,495,3.64,0,0,0.9676
1280,1280,21,3.8,79.92,1.43,99,7.07,1,1,0.5618
1281,1281,21,2.0,653.64,1.0,1,100.0,1,1,0.8196
1282,1282,19,4.0,96.33,1.0,1,100.0,1,1,0.7253
1283,1283,21,4.153846153846154,188.25,1.18,63,15.87,0,0,0.6734
1284,1284,7,4.526315789473684,109.29,1.46,296,12.84,1,1,0.5767
1285,1285,15,4.083333333333333,184.96,1.5,209,3.83,1,1,0.5291
1286,1286,21,4.833333333333333,157.97,1.2,102,4.9,0,0,0.5155
1287,1287,21,4.666666666666667,249.35,1.71,75,9.33,0,0,0.6024
1288,1288,21,4.607142857142858,442.1,1.0,146,16.44,0,0,0.7488
1289,1289,21,4.25,115.78,1.14,16,37.5,0,0,0.5833
1290,1290,18,3.4,210.65,1.0,143,3.5,0,1,0.5373
1291,1291,21,4.461538461538462,71.72,1.0,302,4.3,1,0,0.553
1292,1292,21,4.75,176.36,1.0,100,8.0,0,0,0.5082
1293,1293,15,5.0,82.03,1.0,1,100.0,1,1,0.6832
1294,1294,21,4.266666666666667,167.61,1.07,415,7.23,0,0,0.5965
1295,1295,21,4.404347826086957,91.46,1.12,588,28.23,0,0,0.9716
1296,1296,21,3.2,47.29,1.0,95,5.26,1,1,0.7026
1297,1297,21,3.6666666666666665,273.18,1.0,56,5.36,0,1,0.6633
1298,1298,21,2.6,426.96,2.5,121,1.65,1,1,0.7842
1299,1299,15,4.428571428571429,255.13,1.08,366,3.28,0,0,0.594
1300,1300,14,5.0,114.62,1.0,24,8.33,0,0,0.5614
1301,1301,14,4.363636363636363,110.69,1.0,132,6.82,0,0,0.5209
1302,1302,21,3.8979591836734695,225.5,1.22,131,21.37,1,0,0.6909
1303,1303,21,4.333333333333333,2646.42,1.0,15,20.0,0,0,0.5499
1304,1304,21,4.014084507042253,414.11,2.14,566,6.01,0,0,0.9681
1305,1305,21,3.5294117647058822,223.54,1.33,359,16.71,0,0,0.706
1306,1306,19,4.289473684210527,135.91,1.25,571,19.09,0,0,0.9715
1307,1307,21,3.6666666666666665,303.54,1.0,21,14.29,1,1,0.7421
1308,1308,5,4.625,239.93,1.6,47,10.64,0,0,0.5525
1309,1309,21,5.0,48.25,1.0,31,9.68,0,0,0.5969
1310,1310,21,3.765765765765766,564.3,1.53,430,14.19,1,0,0.6421
1311,1311,7,5.0,18.56,1.0,1,100.0,1,1,0.8521
1312,1312,21,3.571428571428571,69.94,1.16,351,39.89,0,0,0.805
1313,1313,7,4.384615384615385,95.27,1.08,248,4.03,0,0,0.5472
1314,1314,21,4.505882352941176,174.14,1.42,317,16.4,0,0,0.7122
1315,1315,21,3.8057971014492753,121.88,1.11,581,34.25,0,0,0.9876
1316,1316,21,4.5,118.68,1.25,513,1.56,0,0,0.9689
1317,1317,21,4.142857142857143,124.25,1.0,63,11.11,0,0,0.6318
1318,1318,12,5.0,63.08,1.0,1,100.0,0,1,0.6885
1319,1319,15,4.242718446601942,263.71,1.34,142,40.85,0,0,0.7691
1320,1320,21,5.0,253.08,1.0,1,100.0,1,1,0.6858
1321,1321,21,3.0,53.72,1.0,1,100.0,1,1,0.82
1322,1322,21,4.37719298245614,347.95,1.08,560,16.25,0,0,0.9789
1323,1323,21,5.0,555.36,2.0,1,100.0,0,1,0.6291
1324,1324,7,4.6,340.89,1.0,464,1.08,0,1,0.5672
1325,1325,21,3.684210526315789,127.49,1.09,301,10.63,0,0,0.6493
1326,1326,14,3.4632352941176467,214.4,1.06,569,16.52,0,0,0.9802
1327,1327,18,3.0,112.36,1.0,182,3.3,1,1,0.5628
1328,1328,19,3.4545454545454546,645.97,1.16,465,13.55,1,0,0.714
1329,1329,14,4.0,156.16,1.0,1,100.0,0,1,0.6945
1330,1330,21,4.08695652173913,115.54,1.09,186,10.75,0,0,0.6554
1331,1331,14,4.75,303.26,1.0,118,3.39,0,0,0.5107
1332,1332,21,4.064896755162242,149.94,1.08,526,39.73,0,0,0.9883
1333,1333,21,3.333333333333333,276.35,1.0,76,7.89,1,1,0.721
1334,1334,21,4.428571428571429,502.9,1.17,166,3.61,0,1,0.5248
1335,1335,21,4.529411764705882,448.96,8.5,14,14.29,0,0,0.6432
1336,1336,21,4.413333333333333,95.19,1.21,344,17.15,0,0,0.6917
1337,1337,21,5.0,184.71,1.0,1,100.0,1,1,0.655
1338,1338,19,4.009049773755656,215.3,1.1,515,26.6,0,0,0.9776
1339,1339,21,4.0,43.95,1.0,163,3.07,0,1,0.5401
1340,1340,21,4.5,74.88,1.26,253,13.04,1,0,0.645
1341,1341,14,5.0,849.56,2.25,303,1.32,1,1,0.6541
1342,1342,21,4.017543859649122,274.6,1.14,396,11.36,0,0,0.7112
1343,1343,21,5.0,68.55,1.0,1,100.0,1,1,0.6936
1344,1344,21,3.692307692307693,162.59,1.44,72,9.72,0,1,0.5191
1345,1345,14,4.428571428571429,118.69,1.75,94,4.26,1,1,0.5975
1346,1346,21,4.733333333333333,189.01,1.0,112,12.5,0,0,0.7269
1347,1347,21,5.0,416.51,1.0,49,6.12,1,0,0.5225
1348,1348,18,4.0,90.04,1.0,1,100.0,1,1,0.7253
1349,1349,21,4.166666666666667,281.09,1.09,147,6.8,0,0,0.5336
1350,1350,21,5.0,249.39,1.0,1,100.0,1,1,0.6858
1351,1351,7,4.4,187.33,1.0,223,2.24,0,1,0.5771
1352,1352,21,4.537634408602151,112.9,1.07,573,13.61,0,0,0.9854
1353,1353,7,4.442934782608695,138.88,1.1,531,45.2,0,0,0.9847
1354,1354,21,4.596774193548387,85.89,1.29,281,15.66,0,0,0.7364
1355,1355,21,4.3478260869565215,302.12,1.23,522,16.48,0,0,0.971
1356,1356,21,4.444444444444445,163.74,1.06,337,4.75,0,0,0.5689
1357,1357,14,3.8,215.18,1.25,54,7.41,0,1,0.5539
1358,1358,21,4.129032258064516,410.42,1.0,142,18.31,0,0,0.721
1359,1359,21,5.0,47.32,1.0,1,100.0,1,1,0.6936
1360,1360,21,4.423076923076923,208.11,1.18,137,12.41,0,0,0.6165
1361,1361,21,4.0,38.11,1.0,64,3.12,1,1,0.7869
1362,1362,19,3.6666666666666665,1796.68,1.5,1,100.0,1,1,0.7525
1363,1363,21,5.0,640.62,1.0,75,2.67,0,0,0.5473
1364,1364,3,4.555555555555555,119.59,1.29,203,3.45,0,0,0.5459
1365,1365,7,4.285714285714286,128.82,1.17,100,12.0,0,0,0.5416
1366,1366,11,4.0,74.65,1.0,20,10.0,0,1,0.5343
1367,1367,14,4.323529411764706,521.5,1.3,502,5.18,0,0,0.9717
1368,1368,21,4.857142857142857,93.64,1.0,51,11.76,0,0,0.657
1369,1369,21,5.0,222.5,1.0,168,1.19,1,1,0.656
1370,1370,21,5.0,251.83,1.0,1,100.0,1,1,0.6858
1371,1371,14,4.333333333333333,194.93,1.0,189,1.59,0,1,0.5765
1372,1372,21,4.0,31.53,1.0,32,15.62,0,0,0.6231
1373,1373,14,4.5,373.6,1.1,480,15.0,0,0,0.8995
1374,1374,21,4.0,262.15,1.0,112,3.57,0,0,0.5258
1375,1375,21,1.75,271.64,2.0,133,1.5,1,1,0.7688
1376,1376,12,4.333333333333333,780.59,1.0,57,5.26,1,0,0.5182
1377,1377,21,5.0,120.06,1.17,139,4.32,0,1,0.5123
1378,1378,21,3.0,178.21,1.0,1,100.0,1,1,0.7905
1379,1379,21,1.0,61.74,1.0,1,100.0,1,1,0.8436
1380,1380,21,3.5,111.1,1.0,73,2.74,1,1,0.7271
1381,1381,21,2.25,694.91,1.33,213,1.41,1,1,0.7313
1382,1382,21,4.4,37.45,1.25,89,4.49,1,1,0.7275
1383,1383,5,4.338461538461538,237.63,1.23,353,13.88,0,0,0.6288
1384,1384,21,3.5066666666666664,243.63,1.51,435,11.26,0,0,0.7575
1385,1385,21,5.0,471.68,2.0,1,100.0,0,1,0.7012
1386,1386,3,5.0,92.44,1.0,38,7.89,1,1,0.6227
1387,1387,15,3.1666666666666665,370.29,1.64,264,4.17,1,1,0.5659
1388,1388,18,4.777777777777778,465.76,1.8,120,4.17,1,1,0.5397
1389,1389,1,3.890243902439024,333.92,1.44,374,12.3,1,1,0.6638
1390,1390,5,4.5,61.71,1.11,502,7.37,0,0,0.9711
1391,1391,21,5.0,76.08,1.0,1,100.0,1,1,0.6936
1392,1392,21,5.0,171.63,1.0,94,3.19,0,1,0.5027
1393,1393,14,2.25,124.57,1.33,19,15.79,1,1,0.6696
1394,1394,21,5.0,72.49,1.0,65,7.69,0,1,0.5019
1395,1395,21,4.0,29.58,1.0,129,2.33,1,1,0.8186
1396,1396,21,4.157894736842104,1166.29,1.34,195,22.56,0,0,0.6876
1397,1397,21,5.0,1315.34,1.0,43,4.65,1,1,0.6723
1398,1398,21,4.647058823529412,47.1,1.0,66,18.18,0,0,0.7531
1399,1399,3,4.5,51.05,1.23,284,4.58,1,0,0.5584
1400,1400,21,4.8,508.5,1.67,361,1.66,0,1,0.5441
1401,1401,21,3.0,176.76,1.0,1,100.0,1,1,0.7905
1402,1402,21,4.113924050632911,341.29,1.27,561,18.72,0,0,0.9718
1403,1403,14,4.109589041095891,369.47,1.14,459,12.85,0,0,0.777
1404,1404,19,3.0,205.21,1.5,181,1.1,1,1,0.7547
1405,1405,21,4.266666666666667,101.65,1.0,94,13.83,0,0,0.631
1406,1406,21,5.0,15.22,1.0,1,100.0,1,1,0.848
1407,1407,21,4.194630872483222,87.86,1.13,586,19.62,0,0,0.9718
1408,1408,14,4.101522842639594,265.96,1.27,584,36.64,0,0,0.9832
1409,1409,21,4.0,147.66,1.5,20,15.0,0,1,0.5583
1410,1410,21,4.333333333333333,88.06,1.0,55,9.09,0,0,0.6248
1411,1411,21,4.333333333333333,80.81,1.0,36,8.33,0,1,0.5404
1412,1412,21,4.423076923076923,100.52,1.0,177,14.12,0,0,0.6644
1413,1413,3,4.777777777777778,237.2,1.0,197,8.63,0,0,0.7317
1414,1414,15,4.333333333333333,205.94,1.09,79,12.66,0,0,0.6316
1415,1415,21,3.8,194.0,1.11,309,2.59,0,1,0.5312
1416,1416,21,4.0,511.76,1.0,1,100.0,1,1,0.7325
1417,1417,21,1.0,136.3,1.0,1,100.0,1,1,0.8477
1418,1418,21,5.0,259.12,2.0,1,100.0,1,1,0.7027
1419,1419,21,3.869565217391304,483.18,1.21,268,7.09,1,0,0.5395
1420,1420,12,4.166666666666667,511.48,1.0,344,1.74,0,1,0.6408
1421,1421,18,5.0,200.54,2.0,1,100.0,0,1,0.6675
1422,1422,21,4.909090909090909,126.81,1.0,87,10.34,0,0,0.6555
1423,1423,21,4.5,76.02,1.0,6,33.33,0,1,0.5704
1424,1424,21,4.285714285714286,252.7,1.0,50,12.0,1,0,0.62
1425,1425,21,4.444444444444445,164.02,4.5,58,3.45,1,1,0.5736
1426,1426,21,4.333333333333333,123.27,1.26,192,15.62,1,0,0.638
1427,1427,18,4.666666666666667,151.15,1.0,164,1.83,1,1,0.6248
1428,1428,15,4.444444444444445,733.2,1.23,540,3.89,0,0,0.9743
1429,1429,21,1.0,315.98,1.0,1,100.0,1,1,0.8604
1430,1430,21,4.428571428571429,63.44,1.0,107,6.54,1,1,0.5207
1431,1431,14,4.0,364.64,1.0,1,100.0,1,1,0.7616
1432,1432,21,5.0,82.22,1.0,1,100.0,1,1,0.6883
1433,1433,21,5.0,134.6,1.0,1,100.0,1,1,0.7002
1434,1434,4,5.0,170.28,1.6,61,6.56,0,1,0.5496
1435,1435,21,2.7142857142857144,1195.27,2.33,63,4.76,1,1,0.5664
1436,1436,15,5.0,116.04,1.0,1,100.0,1,1,0.6832
1437,1437,14,3.986206896551724,157.61,1.09,313,31.63,0,0,0.8791
1438,1438,21,4.708333333333334,221.77,1.13,531,4.14,0,0,0.9809
1439,1439,7,3.8235294117647056,404.93,1.23,514,9.92,0,0,0.9675
1440,1440,14,4.25,216.1,1.09,507,2.17,0,0,0.9744
1441,1441,15,4.157894736842105,83.64,1.06,266,6.39,0,0,0.6096
1442,1442,21,4.2569786535303775,146.14,1.07,572,82.34,0,0,0.9897
1443,1443,14,5.0,109.9,1.0,1,100.0,1,1,0.6832
1444,1444,15,4.6,174.94,1.25,75,4.0,1,1,0.5514
1445,1445,21,4.666666666666667,219.92,1.2,35,14.29,1,1,0.5071
1446,1446,21,4.091633466135459,113.0,1.18,288,42.01,1,0,0.8275
1447,1447,21,4.4,223.72,1.0,117,4.27,0,0,0.5254
1448,1448,21,5.0,23.46,1.0,1,100.0,1,1,0.8218
1449,1449,21,3.798882681564246,237.04,1.24,214,47.2,0,0,0.7907
1450,1450,21,5.0,118.8,1.0,8,25.0,0,1,0.5125
1451,1451,21,4.666666666666667,68.29,1.0,46,6.52,0,1,0.5347
1452,1452,21,4.8,93.18,1.15,121,18.18,0,0,0.7576
1453,1453,21,4.408163265306122,124.56,1.08,577,14.21,0,0,0.9808
1454,1454,21,4.58695652173913,727.27,1.5,508,5.51,0,0,0.9778
1455,1455,21,4.454545454545454,480.05,1.0,494,4.45,0,0,0.9735
1456,1456,21,5.0,70.65,1.0,1,100.0,1,1,0.6936
1457,1457,21,3.0,42.49,1.0,1,100.0,1,1,0.82
1458,1458,5,4.2,91.32,1.0,9,55.56,0,0,0.5735
1459,1459,21,3.5,103.49,1.27,99,11.11,0,1,0.5644
1460,1460,19,4.8,523.26,1.0,116,4.31,0,0,0.5323
1461,1461,14,4.625,97.33,1.0,73,10.96,0,0,0.6662
1462,1462,21,4.090909090909091,427.08,1.16,273,5.86,0,0,0.5293
1463,1463,21,5.0,125.52,1.0,1,100.0,1,1,0.7002
1464,1464,21,4.375,68.88,1.0,136,5.15,1,0,0.5074
1465,1465,21,4.0,64.4,1.0,253,5.53,0,0,0.5998
1466,1466,21,5.0,147.59,1.0,1,100.0,1,1,0.7322
1467,1467,21,4.142857142857143,41.23,1.08,247,5.26,0,0,0.6721
1468,1468,21,3.0,155.28,2.0,1,100.0,1,1,0.7688
1469,1469,15,3.0,82.82,1.0,30,6.67,1,1,0.7448
1470,1470,19,4.5,227.16,1.0,22,18.18,0,0,0.5862
1471,1471,21,4.565217391304348,77.54,1.1,79,24.05,0,0,0.7253
1472,1472,21,3.4006920415224915,525.09,1.49,559,66.91,0,0,0.9806
1473,1473,21,3.75,98.32,1.33,65,4.62,0,1,0.5896
1474,1474,21,1.0,56.95,1.0,1,100.0,1,1,0.8436
1475,1475,7,5.0,40.1,1.0,1,100.0,1,1,0.6779
1476,1476,21,5.0,204.81,1.0,1,100.0,0,1,0.6094
1477,1477,21,4.013628620102215,229.11,1.06,193,73.58,0,0,0.8674
1478,1478,19,4.571428571428571,90.28,1.4,88,5.68,0,1,0.5797
1479,1479,21,4.282608695652174,453.98,1.7,504,9.92,0,0,0.9715
1480,1480,8,4.0,124.21,1.0,13,15.38,0,1,0.5557
1481,1481,21,3.953125,41.97,1.13,384,33.33,0,0,0.8545
1482,1482,21,4.4,41.48,1.0,58,8.62,0,0,0.6464
1483,1483,21,4.142857142857143,197.72,1.0,134,5.22,0,0,0.57
1484,1484,21,4.0,39.99,1.0,1,100.0,0,1,0.7138
1485,1485,21,3.75,59.45,1.0,281,1.42,1,1,0.6534
1486,1486,21,3.75,199.59,1.14,53,13.21,0,0,0.5307
1487,1487,21,4.203389830508475,274.25,1.48,566,6.54,0,0,0.9716
1488,1488,7,5.0,949.62,1.0,1,100.0,0,1,0.6316
1489,1489,21,3.95,199.4,1.12,334,50.0,0,0,0.8547
1490,1490,14,4.0,190.08,1.0,21,9.52,0,0,0.5278
1491,1491,8,4.2,234.39,1.0,102,4.9,0,0,0.5119
1492,1492,21,4.169590643274854,219.4,1.12,566,22.26,0,0,0.9796
1493,1493,7,4.407407407407407,97.93,1.17,253,8.7,1,0,0.6027
1494,1494,21,4.127659574468085,70.5,1.03,424,18.4,0,0,0.7753
1495,1495,21,4.5,144.97,1.0,133,3.01,1,1,0.5677
1496,1496,21,4.36144578313253,542.86,1.05,534,37.08,0,0,0.9873
1497,1497,7,4.137614678899082,142.42,1.16,265,28.3,0,0,0.6524
1498,1498,3,4.466666666666667,134.65,1.25,248,9.27,0,0,0.6748
1499,1499,21,4.2,169.93,1.43,279,2.51,0,1,0.6625
1500,1500,21,5.0,53.85,1.0,1,100.0,1,1,0.6936
1501,1501,19,3.8,237.85,1.0,339,5.9,0,0,0.6232
1502,1502,21,3.869565217391304,196.03,1.05,436,4.36,0,0,0.6224
1503,1503,21,4.0,70.6,1.0,17,29.41,0,1,0.5242
1504,1504,21,4.833333333333333,239.27,1.0,19,31.58,0,0,0.7681
1505,1505,21,5.0,324.6,3.0,84,3.57,0,1,0.5873
1506,1506,21,4.558139534883721,85.52,1.13,129,20.16,0,0,0.7328
1507,1507,21,3.571428571428572,202.56,1.0,93,13.98,0,1,0.522
1508,1508,14,2.4,351.57,1.11,93,8.6,0,1,0.5396
1509,1509,15,5.0,94.5,1.0,72,2.78,1,1,0.5011
1510,1510,21,4.555555555555555,147.39,1.29,82,14.63,0,0,0.5909
1511,1511,19,5.0,83.47,1.33,46,6.52,1,1,0.5737
1512,1512,14,5.0,33.9,1.0,1,100.0,1,1,0.773
1513,1513,21,4.8,58.19,1.0,69,7.25,0,0,0.5314
1514,1514,21,4.428571428571429,49.08,1.05,47,36.17,0,0,0.7464
1515,1515,21,4.074074074074074,165.31,1.04,350,7.14,0,0,0.5905
1516,1516,21,4.2,150.32,1.67,183,1.64,1,1,0.6758
1517,1517,14,2.5,6922.21,1.0,1,100.0,0,1,0.6021
1518,1518,21,4.0,126.34,1.0,1,100.0,1,1,0.741
1519,1519,14,4.40952380952381,152.15,1.13,491,18.13,1,0,0.8166
1520,1520,21,5.0,164.25,1.0,41,14.63,1,1,0.5885
1521,1521,19,5.0,98.9,1.0,1,100.0,1,1,0.6832
1522,1522,21,3.994845360824743,106.74,1.15,359,28.69,1,0,0.6896
1523,1523,21,3.8333333333333335,142.98,1.2,278,5.04,1,0,0.5442
1524,1524,21,3.860788863109049,190.68,1.16,316,60.76,0,0,0.8734
1525,1525,21,4.15,423.18,1.57,246,10.16,0,0,0.6395
1526,1526,21,4.6,139.8,1.25,20,30.0,0,0,0.562
1527,1527,21,4.8,178.49,1.0,56,8.93,1,0,0.6891
1528,1528,21,4.5,200.32,1.0,155,5.16,0,0,0.57
1529,1529,21,4.0,43.57,1.0,105,3.81,1,1,0.5162
1530,1530,14,4.315068493150686,154.38,1.04,331,19.03,1,0,0.7607
1531,1531,7,4.5,128.73,1.0,18,11.11,1,1,0.5533
1532,1532,21,3.571428571428572,129.69,1.22,20,70.0,0,0,0.5283
1533,1533,21,4.0,577.0,1.0,1,100.0,1,1,0.7112
1534,1534,14,4.133333333333334,205.25,1.0,452,3.32,1,1,0.5216
1535,1535,21,3.56,811.04,1.08,207,11.11,0,0,0.6198
1536,1536,15,4.163522012578616,169.62,2.33,424,14.39,0,0,0.6187
1537,1537,21,5.0,328.24,1.33,5,60.0,1,1,0.5996
1538,1538,19,4.105263157894737,320.82,1.06,304,5.59,0,0,0.5998
1539,1539,14,4.212962962962963,75.87,1.22,430,17.91,1,0,0.6491
1540,1540,21,5.0,37.13,1.0,1,100.0,0,0,0.5896
1541,1541,21,4.0,213.39,1.12,214,7.48,1,0,0.5403
1542,1542,18,4.722222222222222,124.62,1.29,113,10.62,0,0,0.5755
1543,1543,21,3.238636363636364,802.29,2.15,331,11.18,1,0,0.6415
1544,1544,21,4.5,438.38,2.0,95,2.11,0,1,0.5702
1545,1545,21,3.8,134.87,1.0,261,1.92,1,1,0.6471
1546,1546,21,4.522388059701493,672.23,1.02,463,12.31,0,0,0.8219
1547,1547,21,3.92156862745098,163.66,1.24,581,6.71,0,0,0.9706
1548,1548,21,3.1538461538461537,179.77,1.24,368,10.87,1,0,0.646
1549,1549,14,4.428571428571429,88.94,1.0,511,2.74,0,0,0.9723
1550,1550,19,3.769230769230769,655.78,1.86,195,3.59,0,1,0.5286
1551,1551,21,5.0,176.49,1.0,53,5.66,1,0,0.5369
1552,1552,15,4.285714285714286,922.58,1.4,207,2.42,1,1,0.6417
1553,1553,21,5.0,110.15,1.0,53,5.66,0,0,0.5004
1554,1554,14,5.0,92.94,1.0,105,1.9,0,1,0.5213
1555,1555,19,4.357142857142857,164.32,1.05,392,9.44,0,0,0.7078
1556,1556,15,4.727272727272728,228.27,1.2,397,10.58,1,0,0.6171
1557,1557,21,5.0,49.69,1.33,54,5.56,1,1,0.5384
1558,1558,7,3.185185185185185,311.76,1.17,474,16.88,0,0,0.8582
